 73.50 -22720.7356368      8.2725279
 74.00 -22906.1576727      8.2182549
 74.50 -22378.0842873      8.1093315
 75.00 -22809.1252709      8.2803561
 75.50 -22927.9010618      8.2989622
 76.00 -22524.3089873      8.2795160
 76.50 -23352.6164037      8.2354828
 77.00 -23085.1315564      8.3666775
 77.50 -23455.2509932      8.3990528
 78.00 -23038.0893560      8.2946309
 78.50 -23351.4547472      8.2078236
 79.00 -23224.8385949      8.2499553
 79.50 -23355.4160168      8.3750593
 80.00 -23279.4506455      8.2539816
 80.50 -23065.5266778      8.0525698
 81.00 -23101.4816977      8.3267016
 81.50 -23490.0234954      8.3369464
 82.00 -24158.0366458      8.2861928
 82.50 -23355.1747395      8.3282793
 83.00 -23342.7448719      8.4147080
 83.50 -23485.1354084      8.2900535
 84.00 -23524.7326349      8.0342410
 84.50 -23574.0848583      8.3076617
 85.00 -22781.4746042      8.2410706
 85.50 -24181.3344843      8.3181307
 86.00 -24095.5324586      8.1805488
 86.50 -24460.4806325      8.1358712
 87.00 -23961.1345748      8.0657582
 87.50 -23984.5236192      8.0548018
 88.00 -23891.0219858      8.1136244
 88.50 -23573.9727360      8.1935848
 89.00 -24250.7977025      8.1912216
 89.50 -25297.6077157      8.2027530
 90.00 -23839.6302577      8.2248595
 90.50 -23898.1685457      8.1956311
 91.00 -24073.7485976      8.1814807
 91.50 -24146.2844630      8.0311164
 92.00 -24560.1497387      8.0223239
 92.50 -24381.3526849      8.1333713
 93.00 -24263.8445737      7.9944276
 93.50 -24964.4254043      8.1028377
 94.00 -24596.7699205      8.1424712
 94.50 -24494.9545380      7.9910540
 95.00 -24093.2640247      8.0910310
 95.50 -25188.4191588      8.1576263
 96.00 -24703.2206222      8.1529190
 96.50 -24836.2649970      8.0083476
 97.00 -24968.6075145      7.9867512
 97.50 -25102.5627286      8.1206152
 98.00 -24637.9647591      8.0623442
 98.50 -24648.6501934      7.7937557
 99.00 -24587.9171076      8.0153688
 99.50 -25358.6548761      8.1270197
100.00 -25496.3930853      8.1207148
100.50 -25073.7034431      8.1460122
101.00 -26148.3021349      8.1802104
101.50 -24806.4632722      7.9461950
102.00 -26425.5107048      7.9214129
102.50 -24627.5189271      8.0529885
103.00 -25148.7650349      7.9601566
103.50 -25338.0214508      8.1074545
104.00 -25733.2446453      8.0263927
104.50 -25456.7440487      8.0833965
105.00 -25383.5429156      7.9235107
105.50 -24799.0848399      8.0683522
106.00 -25242.8176522      8.0021261
106.50 -26195.3877966      7.9517068
107.00 -25286.5086740      7.8345671
107.50 -25392.6854634      7.8597228
108.00 -25510.1054057      7.9441729
108.50 -25464.6047839      7.9692070
109.00 -25393.7802293      7.9337202
109.50 -26460.3662924      7.8517739
110.00 -25595.0801951      8.0223270
110.50 -24828.7517430      7.8767644
111.00 -25092.7319066      7.9884933
111.50 -26288.7880418      8.0207489
112.00 -26139.5448038      7.8705999
112.50 -26088.5171490      7.8703593
113.00 -26603.7946971      7.9578701
113.50 -25866.0083850      7.9483076
114.00 -26766.4943454      7.9692286
114.50 -26608.8513749      7.8172795
115.00 -26522.4549223      8.0280952
115.50 -27017.3923163      7.7277847
116.00 -25688.4732092      8.0002559
116.50 -27511.4177950      7.8725362
117.00 -25734.9662997      7.7890321
117.50 -26279.2903870      8.0172961
118.00 -26556.8370281      7.8874664
118.50 -26293.7357889      7.7277591
119.00 -26954.6396954      7.8985213
119.50 -27249.7405432      7.8646240
120.00 -26443.2349818      7.9572818
120.50 -27636.1210683      7.8000597
121.00 -26443.5965977      7.8641056
121.50 -26783.4155683      7.7226828
122.00 -26998.5767442      7.8516331
122.50 -26190.3493711      7.9481678
123.00 -27789.7730697      7.8040984
123.50 -26435.6580450      7.7893999
124.00 -26818.1697778      7.8173806
124.50 -27182.3617578      7.7940078
125.00 -26808.7017157      7.8824380
125.50 -26688.7501789      7.7648842
126.00 -26646.3449583      7.8377987
126.50 -26974.4585293      7.9471470
127.00 -27396.9805503      7.8626983
127.50 -27217.9944627      7.9414649
128.00 -27120.5901188      7.8397726
128.50 -26870.0189638      7.7452274
129.00 -27788.5406242      7.8495944
129.50 -27168.6034467      7.7902733
130.00 -27820.3467977      7.9082376
130.50 -27325.9029926      7.7934059
131.00 -28321.1481873      7.7261293
131.50 -27364.7267106      7.8242120
132.00 -27529.2428814      7.8791845
132.50 -27587.5016033      7.8322862
133.00 -28174.3119799      7.9329052
133.50 -28072.0583219      7.8215859
134.00 -28524.9325474      7.9067755
134.50 -27317.5427830      7.8143709
135.00 -29101.8964605      7.7335261
135.50 -27863.1358714      7.7578445
136.00 -28347.2353078      7.7744025
136.50 -28150.8325619      7.7763945
137.00 -28907.7307963      7.7204588
137.50 -27885.0654099      7.7579156
138.00 -28481.7221685      7.7333484
138.50 -28592.1733608      7.7847947
139.00 -28068.3373516      7.7942461
139.50 -28689.9914983      7.9971758
140.00 -28787.4630340      7.6964985
140.50 -27952.2487650      7.8129464
141.00 -27867.1865836      7.7223560
141.50 -28317.9052873      7.7040456
142.00 -28185.2070106      7.7034530
142.50 -28134.0326811      7.7080786
143.00 -28291.3318789      7.7094778
143.50 -29220.6451743      7.6586364
144.00 -28652.5792992      7.7264196
144.50 -28917.3053941      7.6984807
145.00 -29293.6586346      7.6912257
145.50 -29233.9361371      7.7062633
146.00 -29291.7079551      7.8024786
146.50 -28972.6232438      7.7573983
147.00 -29203.7864869      7.7258926
147.50 -28940.0663261      7.6309094
148.00 -29524.8547791      7.6622353
148.50 -29716.7803728      7.7188854
149.00 -29588.5709551      7.7217387
149.50 -29203.6143330      7.7667372
150.00 -29849.5274900      7.6551514
150.50 -28700.2549678      7.7190531
151.00 -29101.4394318      7.6567853
151.50 -29328.5582401      7.7323162
152.00 -29848.9490861      7.8093239
152.50 -29426.0601668      7.8347242
153.00 -29679.3400186      7.6676780
153.50 -29291.2008358      7.7792342
154.00 -30060.1921043      7.6336166
154.50 -29619.1867667      7.6170709
155.00 -30275.4888396      7.7905549
155.50 -29261.8667318      7.7052500
156.00 -30178.4158600      7.5650387
156.50 -29614.4106117      7.7563274
157.00 -29492.2457602      7.5171044
157.50 -30094.9330094      7.6149004
158.00 -30302.3131841      7.7059001
158.50 -29862.2046472      7.6700718
159.00 -30030.6427506      7.6143762
159.50 -30369.1360344      7.7250318
160.00 -30098.7256992      7.6354911
160.50 -31254.0705781      7.5162711
161.00 -29947.9648107      7.7663565
161.50 -30323.5146034      7.5637788
162.00 -30449.7748642      7.6570650
162.50 -30167.2961032      7.6019370
163.00 -30408.9253323      7.5859315
163.50 -30695.5415212      7.6621542
164.00 -30050.1198794      7.6082296
164.50 -30789.7956212      7.5394324
165.00 -30729.4717799      7.5639521
165.50 -30446.4489091      7.6801622
166.00 -30196.2992836      7.6074622
166.50 -31221.1201113      7.5549963
167.00 -31041.8076050      7.6008927
167.50 -31196.9028985      7.4474899
168.00 -31492.3494257      7.5897513
168.50 -30777.6306244      7.5986411
169.00 -30793.3914557      7.5876654
169.50 -31174.0224962      7.6691193
170.00 -31567.3755397      7.6102599
170.50 -30495.8701502      7.7525881
171.00 -30975.7191821      7.6413708
171.50 -31335.2466414      7.6511083
172.00 -31029.7062444      7.4660899
172.50 -31622.6579983      7.6221791
173.00 -30971.2540652      7.5762469
173.50 -30989.5855713      7.5792247
174.00 -31748.4964506      7.5788008
174.50 -31274.8146905      7.6309018
175.00 -31269.3024703      7.6573589
175.50 -31271.4341516      7.6019613
176.00 -31404.3527223      7.5416461
176.50 -31732.5614859      7.5781188
177.00 -31577.8403418      7.6275112
177.50 -31485.5927005      7.5750088
178.00 -31412.3716978      7.5636032
178.50 -31592.6178194      7.5150534
179.00 -31294.5880639      7.6397720
179.50 -31637.0291702      7.5610966
180.00 -31878.2402138      7.6024372
180.50 -31946.9156020      7.5771990
181.00 -31386.7078761      7.4283351
181.50 -31791.6147911      7.4866799
182.00 -31665.1381513      7.5608996
182.50 -32384.7074652      7.6191119
183.00 -32498.1006310      7.4799968
183.50 -32025.6923603      7.5414367
184.00 -32348.4313753      7.5253373
184.50 -31882.6943094      7.6002758
185.00 -32588.3958490      7.5330430
185.50 -31951.1590749      7.4873544
186.00 -32391.3524531      7.5449237
186.50 -32332.5768664      7.3313288
187.00 -32533.7763169      7.5881718
187.50 -32560.4308794      7.4967333
188.00 -32536.9657643      7.5699155
188.50 -33054.4591593      7.5642494
189.00 -32796.4253540      7.5215128
189.50 -32915.0600622      7.4850865
190.00 -32621.0717641      7.5303422
190.50 -32527.1362234      7.5562625
191.00 -32688.5728623      7.5977555
191.50 -32177.6530646      7.5446561
192.00 -32634.3193235      7.5076927
192.50 -32913.6176234      7.5360176
193.00 -33087.2779905      7.4601393
193.50 -33072.1660824      7.5694759
194.00 -32852.4201384      7.4583491
194.50 -33330.1707989      7.4347724
195.00 -32863.9353293      7.4730641
195.50 -32927.7714389      7.5708752
196.00 -33602.0307144      7.4713632
196.50 -33076.8254201      7.4953876
197.00 -33752.7422741      7.4048851
197.50 -33031.7468166      7.4187415
198.00 -34054.3438833      7.5906790
198.50 -33944.7976406      7.4007423
199.00 -33423.7481878      7.4853206
199.50 -33081.2291343      7.5546570
200.00 -33155.6765905      7.5931544
200.50 -33553.0187799      7.5811952
201.00 -33681.7617081      7.5993716
201.50 -34421.2656425      7.5062408
202.00 -33751.7426223      7.5307007
202.50 -34353.9630788      7.5127503
203.00 -33732.1614430      7.4539390
203.50 -34277.8519908      7.3323244
204.00 -34191.9728498      7.4335023
204.50 -34667.7580853      7.5119602
205.00 -34259.1776412      7.4723785
205.50 -34501.6746246      7.5134274
206.00 -34210.8689802      7.5398134
206.50 -34050.0049859      7.5299059
207.00 -34383.2352360      7.3630241
207.50 -34404.5412127      7.5175959
208.00 -33749.9972972      7.4525441
208.50 -34188.6052496      7.4904230
209.00 -35173.5289152      7.4627134
209.50 -34012.9729084      7.4731162
210.00 -33837.5520083      7.4431367
210.50 -35061.3695388      7.5195803
211.00 -34505.7157391      7.4785742
211.50 -34373.8431964      7.4593888
212.00 -34823.6517900      7.5937822
212.50 -34333.9429146      7.4100633
213.00 -34942.8055551      7.4665802
213.50 -34360.3916143      7.4267572
214.00 -34218.7642420      7.4928317
214.50 -35292.9323003      7.4493822
215.00 -35054.9019952      7.4403653
215.50 -34932.5516562      7.3652152
216.00 -35017.9104989      7.3597871
216.50 -35128.3110522      7.3570227
217.00 -35408.3275367      7.4845685
217.50 -34489.0189896      7.2988337
218.00 -35062.7744848      7.3872779
218.50 -35227.3966450      7.3598358
219.00 -34858.4593238      7.5105403
219.50 -35264.1638057      7.3361440
220.00 -35107.8447022      7.4209298
220.50 -34708.9843749      7.4731259
221.00 -35039.1361506      7.4364197
221.50 -35131.1385426      7.2765303
222.00 -36279.8514511      7.4629155
222.50 -35455.3613399      7.3976115
223.00 -35378.4777588      7.3437501
223.50 -35844.0155327      7.4068130
224.00 -34920.3366191      7.4144911
224.50 -35614.4564612      7.3531203
225.00 -35209.2020200      7.3704671
225.50 -35105.6789691      7.4430391
226.00 -36174.2345469      7.3920419
226.50 -35485.7505079      7.3975602
227.00 -35956.0169819      7.3397669
227.50 -35740.4587360      7.3695668
228.00 -35639.6027865      7.3740102
228.50 -35604.5810105      7.3867307
229.00 -35845.6128175      7.3860762
229.50 -35864.4297241      7.2941031
230.00 -36188.2843549      7.3518432
230.50 -35372.6673857      7.2586333
231.00 -36351.0533429      7.4086490
231.50 -36768.5511007      7.3251605
232.00 -36073.4945075      7.3618934
232.50 -36841.6666923      7.4167539
233.00 -36303.3624265      7.3359087
233.50 -36405.6609056      7.4941895
234.00 -35487.5151695      7.3403901
234.50 -36834.0553521      7.2775889
235.00 -36152.3237137      7.3258156
235.50 -36286.8626892      7.3344808
236.00 -36273.1424121      7.2777448
236.50 -36173.3152710      7.4296586
237.00 -36641.9291245      7.2248489
237.50 -36468.0209429      7.4131100
238.00 -37129.3713813      7.3573406
238.50 -36339.1741159      7.3121057
239.00 -36922.7040850      7.3380990
239.50 -37057.5572755      7.4126210
240.00 -36897.0125671      7.2876255
240.50 -36339.1075155      7.3210076
241.00 -37929.4889350      7.3158957
241.50 -36920.8054539      7.3112820
242.00 -37450.9523184      7.3598640
242.50 -37923.6764902      7.2434865
243.00 -37272.7153583      7.3012894
243.50 -36612.9443504      7.2949749
244.00 -36745.3738327      7.3510579
244.50 -37608.5164479      7.4094531
245.00 -38005.9086877      7.3959350
245.50 -37433.8484194      7.4180673
246.00 -37660.4731913      7.2743607
246.50 -37698.2342839      7.2220493
247.00 -37468.8538804      7.3783596
247.50 -37083.7313849      7.3799084
248.00 -37815.5032230      7.3072738
248.50 -38069.4448623      7.2467448
249.00 -38041.0368048      7.2740246
249.50 -37983.1860812      7.3921261
250.00 -38014.7512837      7.2660069
250.50 -38153.3459223      7.3408479
251.00 -37956.7703226      7.2744804
251.50 -38254.6631637      7.3578065
252.00 -38310.3061294      7.3352309
252.50 -38275.1065024      7.3853727
253.00 -37731.8497288      7.3316120
253.50 -38353.7472202      7.2861165
254.00 -37617.0594501      7.2727957
254.50 -38208.8564639      7.2375425
255.00 -37960.7743890      7.2924191
255.50 -37837.9248041      7.2624367
256.00 -38064.7674886      7.3180944
256.50 -38603.4628059      7.4622852
257.00 -37961.5830646      7.3638520
257.50 -38664.9157424      7.3885972
258.00 -38094.7404514      7.3098209
258.50 -38500.4793219      7.3198733
259.00 -37983.1958882      7.2675127
259.50 -38786.6537715      7.3106141
260.00 -38182.2007927      7.3198871
260.50 -38550.1555567      7.2836736
261.00 -38504.8713580      7.3163350
261.50 -38956.6833885      7.3238335
262.00 -38310.4793443      7.2226962
262.50 -38333.8762338      7.3295749
263.00 -38804.5555619      7.2099073
263.50 -38960.3949508      7.3086606
264.00 -38532.8659609      7.2781785
264.50 -39223.1836858      7.2377479
265.00 -38691.2695112      7.3381503
265.50 -38810.7946062      7.2615444
266.00 -39498.0508509      7.2669663
266.50 -38360.0721944      7.1961229
267.00 -38797.0037211      7.2475407
267.50 -38824.8822447      7.1940620
268.00 -39387.4036120      7.3313908
268.50 -39318.5111889      7.2710365
269.00 -38915.8230677      7.3961737
269.50 -38635.6730094      7.1978383
270.00 -39367.6331884      7.3034853
270.50 -39436.9453753      7.2403578
271.00 -39614.2045762      7.2251070
271.50 -39568.0591813      7.2847798
272.00 -39337.9662886      7.2175378
272.50 -39853.3172174      7.2713880
273.00 -39832.5318205      7.2769497
273.50 -39716.5667779      7.2513538
274.00 -39386.2048522      7.2331249
274.50 -39718.8366707      7.2647777
275.00 -39665.1170054      7.2664963
275.50 -39544.5822302      7.2544573
276.00 -40177.0413337      7.2454785
276.50 -39740.0208959      7.2531010
277.00 -39782.3894191      7.2455457
277.50 -39317.8782717      7.3095489
278.00 -39723.6868631      7.2719458
278.50 -39867.5955756      7.3094001
279.00 -40156.8245586      7.2968303
279.50 -40714.8027617      7.1001696
280.00 -40518.0464423      7.2430365
280.50 -40274.3570499      7.3340684
281.00 -39816.9897708      7.2680290
281.50 -40148.9046260      7.1871026
282.00 -40987.4864990      7.2661807
282.50 -40744.4220122      7.2560977
283.00 -40145.7539099      7.3060407
283.50 -41617.6207934      7.2052201
284.00 -39951.5165881      7.2097941
284.50 -40811.2639206      7.0709136
285.00 -40327.2276686      7.1638286
285.50 -41112.3564706      7.1894039
286.00 -40886.9341818      7.3137151
286.50 -40530.3049214      7.3183431
287.00 -40709.8752890      7.1931870
287.50 -41154.3916507      7.0914437
288.00 -40648.5886380      7.2829529
288.50 -41516.9779225      7.2245745
289.00 -40728.1211575      7.1931499
289.50 -40521.6011650      7.2536929
290.00 -40831.0515459      7.2576553
290.50 -40901.6170120      7.2053343
291.00 -40919.1643501      7.2030614
291.50 -41243.5961120      7.1322290
292.00 -40887.3729439      7.2315086
292.50 -41711.9630170      7.2179904
293.00 -41240.1171904      7.2399753
293.50 -41925.8393603      7.1698308
294.00 -41239.1970749      7.0616221
294.50 -40874.2109180      7.1250095
295.00 -41250.9060109      7.1750175
295.50 -41219.9988528      7.2247529
296.00 -41760.1614264      7.1457372
296.50 -41251.8019984      7.1473907
297.00 -42028.7067818      7.0912309
297.50 -42016.3799622      7.2519550
298.00 -41269.8094381      7.2611678
298.50 -42176.4779120      7.2160580
299.00 -41497.7993236      7.2116501
299.50 -41798.0294143      7.2418550
300.00 -41546.8282517      7.1736930
300.50 -41474.9391815      7.1059932
301.00 -41771.3169426      7.2777102
301.50 -41669.2989542      7.1902421
302.00 -41419.6931130      7.2253129
302.50 -41586.4826904      7.0307014
303.00 -41749.9993089      7.1706655
303.50 -41566.0530957      7.1660029
304.00 -41855.7141649      7.1591738
304.50 -41602.8583877      7.1515589
305.00 -42181.0373585      7.1480402
305.50 -42052.9410008      7.2136145
306.00 -41777.0433828      7.2270916
306.50 -42261.5800568      7.2012676
307.00 -42278.7046551      7.0426617
307.50 -41950.9192673      7.2069958
308.00 -42573.1837982      7.1139492
308.50 -42239.8551558      7.1691732
309.00 -42147.3495046      7.2545558
309.50 -42658.9531548      7.2085207
310.00 -42498.2366028      7.0721969
310.50 -42214.0737627      7.1993224
311.00 -43186.0244745      7.2099314
311.50 -43449.2031132      7.2038961
312.00 -42604.5249404      7.1364339
312.50 -42880.4762388      7.1421223
313.00 -43390.1967867      7.1660540
313.50 -42842.8648753      7.2024787
314.00 -43215.2341125      7.1162559
314.50 -42673.8306171      7.1319315
315.00 -42885.9560858      7.0110626
315.50 -42952.0437661      7.0808579
316.00 -43074.1680801      7.1949822
316.50 -43052.5022703      7.1320713
317.00 -42882.5210259      7.1258484
317.50 -42894.9908030      7.1170001
318.00 -42898.1278224      7.0663881
318.50 -43416.7389434      7.1710193
319.00 -43695.1078055      7.2412365
319.50 -43901.9078778      7.1578022
320.00 -43264.7634051      7.2389099
320.50 -44022.8189915      7.1357669
321.00 -43973.9018501      7.1550339
321.50 -43171.3549549      7.1824786
322.00 -43772.8138429      7.1359848
322.50 -44300.5782517      7.1836666
323.00 -43705.2047110      7.2192804
323.50 -43938.0091611      7.1825976
324.00 -43927.7566706      7.0707850
324.50 -43963.1822004      7.1548086
325.00 -43180.5027544      7.1628359
325.50 -43692.7895409      7.2549206
326.00 -44004.5713239      7.1844596
326.50 -43932.3348550      7.1064263
327.00 -43608.1185354      7.0526565
327.50 -44256.5841930      7.1271844
328.00 -43755.4615315      7.0983497
328.50 -44298.9160254      7.1787252
329.00 -43521.3820777      7.0856603
329.50 -44201.0447203      7.0274078
330.00 -43932.3292647      7.1138821
330.50 -44614.5356504      7.0799190
331.00 -44686.5789104      7.0323483
331.50 -44753.9637424      7.0720921
332.00 -44043.1985782      7.1602425
332.50 -44029.3171421      7.1355056
333.00 -44506.7871670      7.0438726
333.50 -44129.8827407      7.1057233
334.00 -44461.6133758      7.2036427
334.50 -44472.5429009      7.0645671
335.00 -44481.9029184      7.1275757
335.50 -45292.4404159      7.1558353
336.00 -44714.5033937      7.1598612
336.50 -44520.2764481      7.1019613
337.00 -44853.8132132      7.1250420
337.50 -44814.3567110      7.1078599
338.00 -44768.8293620      7.1317402
338.50 -45343.1679670      7.0483473
339.00 -44771.3699463      7.1181266
339.50 -45499.1588762      7.1307473
340.00 -45380.2192001      7.1257711
340.50 -45868.2387800      7.1299596
341.00 -45052.9187112      7.2353129
341.50 -45527.5363910      7.0854924
342.00 -45195.3445502      7.1321521
342.50 -45274.9673851      7.1344949
343.00 -45291.7442157      7.0618708
343.50 -45448.6382916      7.0862051
344.00 -45626.5348600      7.1560738
344.50 -45909.4107952      7.1144597
345.00 -45571.5804290      7.1190533
345.50 -45296.2837980      7.1396880
346.00 -45943.1609001      7.1196051
346.50 -45483.3847287      7.1360951
347.00 -45350.4545585      7.0877070
347.50 -46237.6846379      7.0734936
348.00 -45443.1719946      7.0137545
348.50 -45847.5707064      7.1286931
349.00 -45673.3373528      7.1797795
349.50 -45844.5591240      7.0750731
350.00 -45619.4957450      7.0895888
350.50 -46035.1473502      7.1906098
351.00 -46347.8877537      7.1091625
351.50 -45958.3487049      7.1177562
352.00 -46378.3593193      7.0628131
352.50 -46014.5841725      7.1063828
353.00 -46091.8090645      7.1256217
353.50 -46618.7249671      7.1906506
354.00 -46399.8260430      7.0336663
354.50 -47445.8529149      7.1510836
355.00 -46167.0687334      7.0365756
355.50 -46497.5339293      7.0545865
356.00 -46249.6991119      7.0379419
356.50 -46276.4248160      7.0789979
357.00 -46341.2334660      7.0711235
357.50 -46509.2229563      7.0816993
358.00 -46506.2462780      7.0801081
358.50 -46652.7800966      7.1078752
359.00 -46280.4994070      7.1085033
359.50 -47204.5240294      7.0009642
360.00 -46632.7838590      7.0460329
360.50 -47589.7728848      7.1008372
361.00 -47325.7459095      7.0813602
361.50 -47152.5011016      7.0001671
362.00 -46962.6414995      7.1020642
362.50 -47172.4427230      7.0973369
363.00 -47038.5928558      7.0883029
363.50 -47147.6102031      7.0241249
364.00 -48317.9185835      7.0507291
364.50 -46999.6499800      7.0692384
365.00 -47676.5827606      7.0588316
365.50 -47099.4603133      7.0518164
366.00 -47717.8820740      7.0218774
366.50 -47358.5777346      6.9970115
367.00 -48149.9134430      6.9818856
367.50 -47332.1178304      6.9552870
368.00 -47323.4504230      6.9813232
368.50 -47447.9885647      7.0849754
369.00 -47528.1759876      7.0829983
369.50 -47612.9571534      7.0503285
370.00 -47645.3079873      6.9312521
370.50 -47593.8586117      7.1067894
371.00 -47598.0802302      7.0442660
371.50 -47338.4525986      7.0300853
372.00 -47065.9445763      7.0641181
372.50 -47664.2505730      7.0078688
373.00 -47786.6645674      6.9883891
373.50 -47586.6012654      7.1065436
374.00 -47693.8562568      7.1221360
374.50 -48025.9556981      7.1429342
375.00 -48308.5448157      6.9918337
375.50 -48396.4217559      7.0674019
376.00 -48604.9578765      7.0022296
376.50 -48452.2619570      6.9124103
377.00 -47801.1647863      7.0726546
377.50 -48998.4727357      7.0747074
378.00 -48248.6401745      6.9734947
378.50 -48172.4883662      7.0491475
379.00 -47963.6211722      6.9914492
379.50 -48608.7829011      7.0423596
380.00 -48118.5701417      7.1036721
380.50 -48836.4536847      7.0725592
381.00 -49227.5917396      6.9959202
381.50 -48349.7966767      7.0428822
382.00 -49033.6239659      7.0504019
382.50 -48827.0837225      6.9577693
