 20.00      0.5585014      0.0000275      0.6038081      0.0000553      0.6035405      0.0000551
 20.50      0.5585179      0.0000275      0.6037262      0.0000554      0.6035865      0.0000552
 21.00      0.5585592      0.0000273      0.6037527      0.0000550      0.6034945      0.0000552
 21.50      0.5586222      0.0000275      0.6036173      0.0000553      0.6035647      0.0000551
 22.00      0.5585445      0.0000275      0.6037196      0.0000552      0.6037980      0.0000554
 22.50      0.5582679      0.0000272      0.6038934      0.0000551      0.6037846      0.0000549
 23.00      0.5585085      0.0000273      0.6036752      0.0000551      0.6037869      0.0000547
 23.50      0.5584282      0.0000273      0.6038878      0.0000547      0.6037874      0.0000550
 24.00      0.5586234      0.0000274      0.6037063      0.0000550      0.6035660      0.0000551
 24.50      0.5584416      0.0000274      0.6040156      0.0000551      0.6037758      0.0000554
 25.00      0.5586939      0.0000274      0.6035269      0.0000550      0.6038053      0.0000550
 25.50      0.5586814      0.0000273      0.6036694      0.0000549      0.6036081      0.0000551
 26.00      0.5585744      0.0000275      0.6038122      0.0000552      0.6039215      0.0000550
 26.50      0.5586774      0.0000274      0.6036136      0.0000550      0.6036116      0.0000550
 27.00      0.5586707      0.0000273      0.6038353      0.0000552      0.6036820      0.0000547
 27.50      0.5584997      0.0000275      0.6039871      0.0000555      0.6038153      0.0000548
 28.00      0.5586211      0.0000276      0.6036399      0.0000554      0.6037437      0.0000551
 28.50      0.5586822      0.0000274      0.6036223      0.0000550      0.6037041      0.0000550
 29.00      0.5584844      0.0000275      0.6038595      0.0000552      0.6039384      0.0000551
 29.50      0.5585734      0.0000273      0.6040105      0.0000553      0.6037444      0.0000550
 30.00      0.5586996      0.0000274      0.6038755      0.0000552      0.6036544      0.0000551
 30.50      0.5586072      0.0000273      0.6039271      0.0000553      0.6038660      0.0000550
 31.00      0.5586078      0.0000275      0.6039152      0.0000553      0.6038534      0.0000551
 31.50      0.5587000      0.0000274      0.6036545      0.0000544      0.6038014      0.0000556
 32.00      0.5586099      0.0000274      0.6039476      0.0000551      0.6038480      0.0000549
 32.50      0.5587696      0.0000274      0.6036796      0.0000551      0.6036739      0.0000550
 33.00      0.5587143      0.0000272      0.6039291      0.0000548      0.6037461      0.0000550
 33.50      0.5585476      0.0000273      0.6040330      0.0000552      0.6039222      0.0000551
 34.00      0.5588526      0.0000274      0.6036931      0.0000549      0.6039754      0.0000553
 34.50      0.5587745      0.0000273      0.6037995      0.0000553      0.6037276      0.0000553
 35.00      0.5586012      0.0000275      0.6039967      0.0000551      0.6040494      0.0000550
 35.50      0.5586966      0.0000273      0.6039692      0.0000551      0.6039260      0.0000550
 36.00      0.5587028      0.0000274      0.6040951      0.0000552      0.6039247      0.0000549
 36.50      0.5588082      0.0000276      0.6038497      0.0000552      0.6037449      0.0000553
 37.00      0.5586863      0.0000273      0.6038911      0.0000551      0.6038426      0.0000553
 37.50      0.5587911      0.0000275      0.6038955      0.0000552      0.6037950      0.0000551
 38.00      0.5587363      0.0000274      0.6040164      0.0000555      0.6040123      0.0000552
 38.50      0.5587485      0.0000274      0.6037773      0.0000554      0.6040051      0.0000551
 39.00      0.5587530      0.0000273      0.6039779      0.0000550      0.6039697      0.0000546
 39.50      0.5587780      0.0000273      0.6040446      0.0000548      0.6039656      0.0000552
 40.00      0.5588137      0.0000271      0.6038892      0.0000551      0.6039115      0.0000549
 40.50      0.5588096      0.0000276      0.6037067      0.0000554      0.6042664      0.0000553
 41.00      0.5587421      0.0000274      0.6040542      0.0000548      0.6042379      0.0000552
 41.50      0.5587430      0.0000273      0.6039152      0.0000552      0.6040616      0.0000549
 42.00      0.5588099      0.0000273      0.6040221      0.0000551      0.6038686      0.0000549
 42.50      0.5588101      0.0000271      0.6037281      0.0000549      0.6043738      0.0000549
 43.00      0.5588704      0.0000271      0.6038908      0.0000548      0.6040211      0.0000550
 43.50      0.5587878      0.0000274      0.6039880      0.0000549      0.6039231      0.0000554
 44.00      0.5588045      0.0000274      0.6040036      0.0000551      0.6040911      0.0000551
 44.50      0.5586875      0.0000274      0.6040880      0.0000554      0.6042382      0.0000549
 45.00      0.5589174      0.0000271      0.6040599      0.0000553      0.6040715      0.0000549
 45.50      0.5587571      0.0000272      0.6042274      0.0000549      0.6040375      0.0000550
 46.00      0.5588790      0.0000276      0.6040981      0.0000554      0.6039550      0.0000553
 46.50      0.5588875      0.0000275      0.6040145      0.0000553      0.6040502      0.0000553
 47.00      0.5587730      0.0000273      0.6043348      0.0000548      0.6040391      0.0000553
 47.50      0.5589022      0.0000274      0.6039537      0.0000552      0.6038687      0.0000550
 48.00      0.5588689      0.0000275      0.6041754      0.0000551      0.6040111      0.0000554
 48.50      0.5589417      0.0000274      0.6039033      0.0000554      0.6041064      0.0000555
 49.00      0.5587122      0.0000276      0.6041812      0.0000555      0.6042657      0.0000553
 49.50      0.5588613      0.0000274      0.6043771      0.0000551      0.6039772      0.0000555
 50.00      0.5589200      0.0000276      0.6040693      0.0000553      0.6041574      0.0000553
 50.50      0.5588116      0.0000274      0.6042870      0.0000550      0.6041885      0.0000552
 51.00      0.5589494      0.0000272      0.6041161      0.0000553      0.6040286      0.0000554
 51.50      0.5589580      0.0000275      0.6039429      0.0000552      0.6041647      0.0000555
 52.00      0.5590127      0.0000274      0.6040750      0.0000554      0.6040554      0.0000550
 52.50      0.5588915      0.0000275      0.6042151      0.0000551      0.6041545      0.0000553
 53.00      0.5589592      0.0000273      0.6039485      0.0000552      0.6044051      0.0000549
 53.50      0.5589978      0.0000272      0.6040331      0.0000553      0.6040813      0.0000553
 54.00      0.5589981      0.0000273      0.6041554      0.0000550      0.6041214      0.0000552
 54.50      0.5590026      0.0000275      0.6041034      0.0000551      0.6041447      0.0000554
 55.00      0.5589177      0.0000274      0.6040564      0.0000554      0.6043293      0.0000552
 55.50      0.5588969      0.0000275      0.6042239      0.0000553      0.6041801      0.0000554
 56.00      0.5589341      0.0000275      0.6042265      0.0000553      0.6043143      0.0000556
 56.50      0.5589379      0.0000276      0.6042654      0.0000553      0.6041884      0.0000556
 57.00      0.5589642      0.0000273      0.6043623      0.0000551      0.6041724      0.0000551
 57.50      0.5590389      0.0000275      0.6041923      0.0000553      0.6041814      0.0000549
 58.00      0.5589857      0.0000275      0.6041709      0.0000554      0.6044452      0.0000553
 58.50      0.5589634      0.0000274      0.6042107      0.0000553      0.6043641      0.0000553
 59.00      0.5590898      0.0000276      0.6039738      0.0000554      0.6043262      0.0000552
 59.50      0.5591151      0.0000275      0.6043527      0.0000555      0.6039909      0.0000556
 60.00      0.5591094      0.0000274      0.6040178      0.0000556      0.6043113      0.0000554
 60.50      0.5590400      0.0000272      0.6042037      0.0000555      0.6042897      0.0000548
 61.00      0.5590094      0.0000275      0.6044507      0.0000555      0.6042098      0.0000552
 61.50      0.5591315      0.0000272      0.6042072      0.0000551      0.6041943      0.0000549
 62.00      0.5589664      0.0000273      0.6044366      0.0000550      0.6043425      0.0000555
 62.50      0.5591044      0.0000275      0.6042478      0.0000551      0.6043155      0.0000548
 63.00      0.5590236      0.0000272      0.6045628      0.0000553      0.6043103      0.0000549
 63.50      0.5591825      0.0000273      0.6041287      0.0000550      0.6041586      0.0000556
 64.00      0.5591641      0.0000273      0.6042698      0.0000552      0.6041733      0.0000550
 64.50      0.5591010      0.0000274      0.6043709      0.0000554      0.6041884      0.0000554
 65.00      0.5591239      0.0000274      0.6043554      0.0000552      0.6042755      0.0000552
 65.50      0.5590722      0.0000275      0.6041854      0.0000553      0.6044747      0.0000553
 66.00      0.5591182      0.0000276      0.6042670      0.0000553      0.6043951      0.0000555
 66.50      0.5589494      0.0000273      0.6043752      0.0000549      0.6046371      0.0000550
 67.00      0.5590864      0.0000274      0.6043060      0.0000557      0.6043323      0.0000553
 67.50      0.5591333      0.0000274      0.6043078      0.0000554      0.6044593      0.0000554
 68.00      0.5591355      0.0000273      0.6043043      0.0000553      0.6042325      0.0000551
 68.50      0.5590783      0.0000274      0.6045514      0.0000552      0.6043529      0.0000556
 69.00      0.5592028      0.0000273      0.6044231      0.0000551      0.6043945      0.0000553
 69.50      0.5591306      0.0000273      0.6044454      0.0000552      0.6044703      0.0000553
 70.00      0.5593475      0.0000274      0.6041789      0.0000552      0.6042476      0.0000552
 70.50      0.5591528      0.0000274      0.6043689      0.0000551      0.6043382      0.0000550
 71.00      0.5591993      0.0000275      0.6044847      0.0000553      0.6044558      0.0000556
 71.50      0.5591854      0.0000275      0.6043779      0.0000552      0.6045660      0.0000550
 72.00      0.5592098      0.0000272      0.6044184      0.0000550      0.6043752      0.0000552
 72.50      0.5592078      0.0000274      0.6043472      0.0000555      0.6045260      0.0000548
 73.00      0.5592410      0.0000274      0.6044203      0.0000553      0.6044524      0.0000551
 73.50      0.5591228      0.0000273      0.6047329      0.0000554      0.6044806      0.0000552
 74.00      0.5593703      0.0000275      0.6045620      0.0000551      0.6042275      0.0000554
 74.50      0.5592680      0.0000274      0.6043634      0.0000552      0.6043885      0.0000552
 75.00      0.5591412      0.0000272      0.6045716      0.0000550      0.6046632      0.0000551
 75.50      0.5592858      0.0000275      0.6044624      0.0000551      0.6044493      0.0000552
 76.00      0.5592628      0.0000273      0.6044640      0.0000549      0.6045227      0.0000552
 76.50      0.5593181      0.0000276      0.6043153      0.0000553      0.6044441      0.0000555
 77.00      0.5592967      0.0000274      0.6044675      0.0000552      0.6043862      0.0000551
 77.50      0.5592585      0.0000273      0.6044557      0.0000552      0.6047102      0.0000552
 78.00      0.5591915      0.0000274      0.6045866      0.0000555      0.6045183      0.0000552
 78.50      0.5592014      0.0000276      0.6045616      0.0000554      0.6046202      0.0000551
 79.00      0.5592621      0.0000276      0.6045358      0.0000552      0.6046477      0.0000557
 79.50      0.5593000      0.0000274      0.6044858      0.0000551      0.6044496      0.0000554
 80.00      0.5593508      0.0000273      0.6045817      0.0000550      0.6044651      0.0000549
 80.50      0.5592424      0.0000273      0.6046966      0.0000548      0.6046549      0.0000549
 81.00      0.5592842      0.0000274      0.6043844      0.0000553      0.6046213      0.0000550
