 30.00 -20322.9711963      9.1795662
 29.99 -18381.4434423      8.9221087
 29.94 -18105.0544166      9.0287249
 29.87 -18099.3965988      9.3827857
 29.76 -18493.6400826      9.2210618
 29.63 -18653.9261847      9.1705681
 29.47 -18264.7392152      9.2296375
 29.28 -18429.1577007      9.0683643
 29.06 -17486.3664999      9.1109108
 28.81 -17633.0562176      9.2833212
 28.53 -18368.0798073      9.0557871
 28.23 -17929.9492720      9.2349973
 27.89 -17584.2353224      9.3206590
 27.53 -17873.1006169      9.1156497
 27.14 -18666.5246956      9.3030356
 26.73 -17961.9659429      9.2183256
 26.29 -17478.4712666      9.5981794
 25.82 -18105.4371857      9.1941992
 25.33 -17600.7472898      9.4484930
 24.81 -17217.3638196      9.4653214
 24.27 -17835.6191838      9.2904506
 23.70 -17337.4603819      9.2391913
 23.12 -17891.6104329      9.2970419
 22.50 -17435.1691647      9.8205823
 21.87 -17692.0550697      9.4096713
 21.21 -17213.1802923      9.6304675
 20.54 -16559.5362095      9.5505440
 19.84 -16768.4295276      9.2756413
 19.12 -17133.7003456      9.5253011
 18.39 -16144.0228473      9.5319460
 17.63 -16229.0997678      9.7131051
 16.86 -16376.0601896     10.1368254
 16.07 -16837.6204034      9.8710357
 15.27 -16250.1162954      9.6324895
 14.45 -16016.6424120      9.6062521
 13.62 -16042.2909505      9.8526978
 12.77 -15544.0821198     10.3429052
 11.91 -15791.0817687      9.5393987
 11.04 -15725.7268387      9.7818379
 10.16 -16133.2044451     10.0802852
  9.27 -15336.4519890     10.1611305
  8.37 -15678.1922535     10.1785960
  7.46 -14583.6519694     10.2149886
  6.54 -14897.9754371      9.9863668
  5.62 -14769.7893962      9.8328800
  4.69 -13966.3269980      9.9892446
  3.76 -14029.9719985     10.0901199
  2.82 -14446.3237299      9.5583631
  1.88 -14667.6470222      9.6105621
  0.94 -13112.5231894      9.4701294
  0.00 -14787.6218415      9.7916459
 -0.94 -14616.6325306      9.6506552
 -1.88 -14732.5160375      9.5581413
 -2.82 -14620.2025282      9.8819814
 -3.76 -14606.0566617      9.7661697
 -4.69 -13573.6589774      9.8938649
 -5.62 -13941.0284772     10.0140321
 -6.54 -14417.8101963     10.1555989
 -7.46 -14714.9641348     10.0005684
 -8.37 -15044.8515565     10.1592983
 -9.27 -14847.5670522     10.3379401
-10.16 -16590.0005903      9.8144006
-11.04 -15102.2901000     10.1315194
-11.91 -14328.7424665     10.4268631
-12.77 -16586.0900500      9.9328769
-13.62 -15942.4866603      9.6787123
-14.45 -16404.3594680      9.6502598
-15.27 -16909.8494997     10.0980599
-16.07 -16999.7133027      9.8745107
-16.86 -16169.7027920      9.8071471
-17.63 -17083.4850093      9.9357766
-18.39 -17201.4068907      9.5944609
-19.12 -16072.1653676      9.9612997
-19.84 -16653.9494409     10.0648244
-20.54 -17216.9375048      9.8552943
-21.21 -16585.9382623      9.7215435
-21.87 -17452.5001721      9.7251988
-22.50 -17495.7687027      9.3052267
-23.12 -18181.5495656      9.3057455
-23.70 -17511.7882185     10.0347985
-24.27 -17540.3861157      8.7897173
-24.81 -17451.2815814      9.1929026
-25.33 -17896.8829041      9.5437121
-25.82 -18105.7497448      9.3541963
-26.29 -18296.2739542      9.3955479
-26.73 -18979.0850710      9.0078110
-27.14 -17624.8156205      9.4204626
-27.53 -18182.7080585      9.2106994
-27.89 -17878.7469047      9.4650493
-28.23 -18051.9701499      9.3125800
-28.53 -18688.8909787      8.8381448
-28.81 -17785.5363274      9.4177268
-29.06 -18227.1451578      9.1737907
-29.28 -17981.0204048      9.4503073
-29.47 -18205.1359204      9.0381613
-29.63 -18361.2250776      9.0786465
-29.76 -18594.0771694      9.1899034
-29.87 -18040.0967214      9.0595760
-29.94 -19412.7543841      9.2528043
-29.99 -18944.7883550      9.0443530
-30.00 -18554.8340126      9.0626756
-29.99 -18668.9793585      9.4322553
