15.4	0.491602	0.682056	0.699355
15.5	0.50109	0.671655	0.744523
15.6	0.517373	0.661267	0.715875
15.7	0.516653	0.69891	0.738177
15.8	0.504524	0.671206	0.743444
15.9	0.505293	0.679906	0.723899
16	0.517377	0.643865	0.726735
16.1	0.497153	0.657662	0.776068
16.2	0.496167	0.651491	0.72681
16.3	0.510937	0.676397	0.713529
16.4	0.472056	0.683828	0.729883
16.5	0.50259	0.665287	0.701692
16.6	0.496524	0.655793	0.73845
16.7	0.496433	0.675945	0.73867
16.8	0.474371	0.698325	0.723196
16.9	0.496999	0.664814	0.704953
17	0.478592	0.716036	0.745203
17.1	0.470555	0.664536	0.729436
17.2	0.497429	0.662632	0.707116
17.3	0.496868	0.627168	0.721722
17.4	0.484689	0.685656	0.734457
17.5	0.486292	0.660583	0.712329
17.6	0.488948	0.710794	0.728539
17.7	0.490727	0.658914	0.724358
17.8	0.50046	0.687554	0.768073
17.9	0.489992	0.657335	0.743504
18	0.495706	0.644628	0.732938
18.1	0.477238	0.674708	0.769819
18.2	0.524307	0.635977	0.692804
18.3	0.500297	0.635349	0.723316
18.4	0.487761	0.673647	0.73586
18.5	0.494823	0.6521	0.713727
18.6	0.496727	0.680179	0.725372
18.7	0.469801	0.687419	0.788456
18.8	0.498554	0.648249	0.696671
18.9	0.492595	0.687885	0.731973
19	0.518691	0.675775	0.731787
19.1	0.489702	0.675117	0.728574
19.2	0.492316	0.657735	0.708218
19.3	0.511499	0.643576	0.705715
19.4	0.495527	0.681158	0.784463
19.5	0.481091	0.664709	0.731927
19.6	0.501919	0.657673	0.712389
19.7	0.504671	0.656415	0.712954
19.8	0.49791	0.65475	0.754874
19.9	0.490773	0.711401	0.750578
20	0.479196	0.693689	0.74786
20.1	0.511406	0.669529	0.736766
20.2	0.482551	0.703294	0.723909
20.3	0.507824	0.640059	0.723849
20.4	0.480923	0.67663	0.753788
20.5	0.509367	0.684156	0.741209
20.6	0.499074	0.655019	0.721205
20.7	0.519413	0.671158	0.730477
20.8	0.47195	0.672106	0.761062
20.9	0.488976	0.657925	0.743361
21	0.497552	0.670783	0.726065
21.1	0.4822	0.676122	0.778357
21.2	0.511328	0.685987	0.734535
21.3	0.490098	0.707966	0.76263
21.4	0.503537	0.643594	0.724415
21.5	0.497	0.680536	0.772707
21.6	0.501569	0.685202	0.720999
21.7	0.492046	0.701591	0.750559
21.8	0.50303	0.655494	0.725132
21.9	0.478281	0.668741	0.724442
22	0.499036	0.68795	0.735907
22.1	0.479966	0.669232	0.725879
22.2	0.483214	0.681888	0.721702
22.3	0.500991	0.674188	0.738961
22.4	0.496624	0.667626	0.758112
22.5	0.498633	0.669853	0.71987
22.6	0.49054	0.666613	0.713765
22.7	0.491611	0.685787	0.742349
22.8	0.502768	0.660333	0.717829
22.9	0.487173	0.650647	0.734786
23	0.48979	0.69932	0.725517
23.1	0.478559	0.689225	0.746703
23.2	0.505938	0.636505	0.727053
23.3	0.4746	0.679163	0.752974
23.4	0.472706	0.655112	0.751082
23.5	0.493808	0.684186	0.734895
23.6	0.506965	0.691292	0.727244
23.7	0.502382	0.690917	0.71479
23.8	0.502253	0.661585	0.733341
23.9	0.496397	0.688027	0.742829
24	0.501574	0.649646	0.71632
24.1	0.505435	0.658212	0.736899
24.2	0.500215	0.667142	0.73752
24.3	0.472109	0.706162	0.742648
24.4	0.498923	0.686739	0.752084
24.5	0.491825	0.647536	0.742878
24.6	0.508974	0.647185	0.69827
24.7	0.498596	0.676807	0.707177
24.8	0.485919	0.670299	0.740429
24.9	0.499201	0.65137	0.724046
25	0.49884	0.66913	0.745887
25.1	0.47444	0.661227	0.748513
25.2	0.498599	0.666037	0.745771
25.3	0.485832	0.671983	0.764565
25.4	0.500757	0.652197	0.714176
25.5	0.486794	0.68493	0.705922
25.6	0.495451	0.675835	0.747714
25.7	0.516846	0.661582	0.715911
25.8	0.516382	0.698933	0.738502
25.9	0.504403	0.670794	0.743916
26	0.502712	0.679781	0.725
26.1	0.512461	0.649993	0.739397
26.2	0.495217	0.657392	0.779075
26.3	0.495499	0.651758	0.727115
26.4	0.50877	0.676327	0.715329
26.5	0.470538	0.68624	0.73307
26.6	0.500971	0.666121	0.70205
26.7	0.496842	0.665122	0.748993
26.8	0.496308	0.677463	0.744025
26.9	0.472457	0.699689	0.729606
27	0.49348	0.663915	0.708975
27.1	0.478427	0.715878	0.745542
27.2	0.466948	0.664814	0.731094
27.3	0.497338	0.662621	0.707245
27.4	0.496879	0.627093	0.721792
27.5	0.485878	0.685108	0.734244
27.6	0.484915	0.661093	0.714038
27.7	0.488452	0.710774	0.728945
27.8	0.488111	0.659981	0.725424
27.9	0.499404	0.688651	0.76807
28	0.489821	0.656858	0.744066
28.1	0.49647	0.647574	0.737201
28.2	0.474805	0.67418	0.772063
28.3	0.52222	0.636325	0.694216
28.4	0.499483	0.635548	0.72375
28.5	0.486182	0.675903	0.741691
28.6	0.494658	0.651352	0.714789
28.7	0.495535	0.681005	0.72883
28.8	0.471572	0.689894	0.791686
28.9	0.498274	0.651243	0.698789
29	0.491292	0.695442	0.739255
29.1	0.517717	0.675913	0.732018
29.2	0.489483	0.674478	0.729509
29.3	0.48669	0.659072	0.711169
29.4	0.510593	0.648019	0.710067
29.5	0.495708	0.679266	0.786619
29.6	0.479561	0.664191	0.733274
29.7	0.501884	0.657565	0.712535
29.8	0.504084	0.65609	0.713727
29.9	0.497702	0.654933	0.754872
30	0.491807	0.711257	0.751731
