  0.00  -4129.0091132      0.4045812
  0.50  -3818.2996050      0.4035359
  1.00  -3817.6764340      0.4037878
  1.50  -3890.2881857      0.4028590
  2.00  -3881.9187050      0.4036239
  2.50  -3872.3035106      0.4019720
  3.00  -3938.1919272      0.4026143
  3.50  -3975.9790634      0.4013730
  4.00  -4012.8900901      0.4018018
  4.50  -4001.1460330      0.4036520
  5.00  -4095.0113996      0.4030149
  5.50  -4082.8190197      0.4024919
  6.00  -4134.3037012      0.4042101
  6.50  -4154.3247750      0.4034919
  7.00  -4196.0652150      0.4038296
  7.50  -4240.1224054      0.4044421
  8.00  -4209.7831618      0.4049353
  8.50  -4264.6566448      0.4045678
  9.00  -4267.4277931      0.4033640
  9.50  -4253.0980812      0.4046387
 10.00  -4298.9699747      0.4048159
 10.50  -4390.2163937      0.4048422
 11.00  -4398.4788840      0.4042891
 11.50  -4437.3497713      0.4043665
 12.00  -4429.4268756      0.4044020
 12.50  -4523.6735356      0.4048268
 13.00  -4505.2343624      0.4029712
 13.50  -4553.7450961      0.4045335
 14.00  -4583.8614855      0.4046513
 14.50  -4557.1428960      0.4061132
 15.00  -4596.9354211      0.4052359
 15.50  -4614.4155235      0.4056274
 16.00  -4680.1252403      0.4043869
 16.50  -4739.8937484      0.4062505
 17.00  -4756.0060032      0.4067503
 17.50  -4729.6019163      0.4078121
 18.00  -4811.5198014      0.4071509
 18.50  -4829.7545180      0.4055307
 19.00  -4854.1780043      0.4051030
 19.50  -4865.4851901      0.4058394
 20.00  -4894.0101247      0.4058473
 20.50  -4931.2934345      0.4098099
 21.00  -4967.1390432      0.4076540
 21.50  -4976.3291345      0.4066024
 22.00  -5033.3460428      0.4066432
 22.50  -5069.5759816      0.4065841
 23.00  -5097.6492013      0.4068096
 23.50  -5079.2717808      0.4100622
 24.00  -5133.4833553      0.4089024
 24.50  -5145.6781213      0.4089471
 25.00  -5194.0231144      0.4085164
 25.50  -5197.4638312      0.4068119
 26.00  -5238.9096970      0.4108387
 26.50  -5288.1057884      0.4115797
 27.00  -5289.9117390      0.4109415
 27.50  -5354.6546215      0.4103704
 28.00  -5372.8336956      0.4109091
 28.50  -5360.7518732      0.4124261
 29.00  -5417.1290747      0.4115771
 29.50  -5403.7151886      0.4140284
 30.00  -5431.9032042      0.4112600
 30.50  -5459.4911169      0.4116692
 31.00  -5543.2196778      0.4127197
 31.50  -5514.8632619      0.4130173
 32.00  -5564.2768041      0.4140921
 32.50  -5655.6986483      0.4139118
 33.00  -5629.5351568      0.4119278
 33.50  -5666.8808144      0.4141544
 34.00  -5704.6017949      0.4137738
 34.50  -5710.7786661      0.4143286
 35.00  -5741.2847153      0.4152874
 35.50  -5755.9454995      0.4156035
 36.00  -5815.1712062      0.4170673
 36.50  -5838.5327119      0.4174452
 37.00  -5903.6790349      0.4165900
 37.50  -5940.4877852      0.4166258
 38.00  -5927.0603225      0.4175572
 38.50  -5930.2376654      0.4166913
 39.00  -5962.0784226      0.4175210
 39.50  -5992.6961480      0.4202380
 40.00  -6048.8039398      0.4182664
 40.50  -6047.1879242      0.4185486
 41.00  -6089.4491617      0.4210796
 41.50  -6086.7116691      0.4198034
 42.00  -6165.7905463      0.4219531
 42.50  -6175.3513168      0.4205412
 43.00  -6248.2794358      0.4210472
 43.50  -6209.1443443      0.4209184
 44.00  -6239.0004023      0.4230349
 44.50  -6342.5846748      0.4225120
 45.00  -6336.8036166      0.4220371
 45.50  -6308.1516264      0.4219396
 46.00  -6386.2776967      0.4239007
 46.50  -6370.6256114      0.4212679
 47.00  -6437.9094665      0.4253237
 47.50  -6399.1536567      0.4245518
 48.00  -6487.2956168      0.4246924
 48.50  -6491.7660214      0.4253859
 49.00  -6540.0442164      0.4258249
 49.50  -6536.9840904      0.4279058
 50.00  -6574.5861112      0.4266914
 50.50  -6591.2199036      0.4256381
 51.00  -6663.5601641      0.4285269
 51.50  -6679.8367960      0.4276516
 52.00  -6727.9494043      0.4282731
 52.50  -6775.0809665      0.4272158
 53.00  -6731.8385728      0.4284309
 53.50  -6819.0401164      0.4312181
 54.00  -6763.0587083      0.4311768
 54.50  -6828.1466212      0.4308204
 55.00  -6901.6421390      0.4294813
 55.50  -6867.0957395      0.4301007
 56.00  -6891.5834649      0.4323553
 56.50  -6962.1558425      0.4327707
 57.00  -6994.8718847      0.4306830
 57.50  -7039.5495300      0.4338525
 58.00  -7040.2183374      0.4353162
 58.50  -7075.3423852      0.4352058
 59.00  -7141.7574551      0.4365060
 59.50  -7114.0344497      0.4360055
 60.00  -7163.7031817      0.4349275
 60.50  -7184.3410620      0.4353194
 61.00  -7226.5902021      0.4370504
 61.50  -7215.2457158      0.4395424
 62.00  -7220.9261463      0.4394552
 62.50  -7262.8180544      0.4401611
 63.00  -7348.9033253      0.4415614
 63.50  -7310.4572272      0.4406591
 64.00  -7380.9274324      0.4399932
 64.50  -7406.5963626      0.4416264
 65.00  -7447.1392058      0.4429574
 65.50  -7493.2577210      0.4411786
 66.00  -7464.6939562      0.4435103
 66.50  -7538.2877868      0.4440258
 67.00  -7550.9354340      0.4435726
 67.50  -7618.4571102      0.4461675
 68.00  -7641.9130195      0.4461040
 68.50  -7631.1891933      0.4470636
 69.00  -7632.4129321      0.4484704
 69.50  -7703.1231054      0.4473064
 70.00  -7732.1612974      0.4472125
 70.50  -7717.4364201      0.4491280
 71.00  -7719.5934908      0.4512273
 71.50  -7816.3568200      0.4497087
 72.00  -7852.6301568      0.4509617
 72.50  -7815.6200464      0.4490366
 73.00  -7829.5413532      0.4502729
 73.50  -7961.3139120      0.4504824
 74.00  -7989.3770742      0.4555274
 74.50  -7928.9995985      0.4536608
 75.00  -7966.5698851      0.4535523
 75.50  -8060.8415769      0.4567644
 76.00  -8032.6204251      0.4558390
 76.50  -8090.1299782      0.4547550
 77.00  -8132.9049172      0.4577836
 77.50  -8169.5046232      0.4579938
 78.00  -8090.9369521      0.4584023
 78.50  -8163.1945208      0.4593592
 79.00  -8233.2747391      0.4564711
 79.50  -8255.4807835      0.4619844
 80.00  -8251.6557593      0.4615415
 80.50  -8285.7026408      0.4619232
 81.00  -8310.8156093      0.4628208
 81.50  -8350.1986080      0.4633676
 82.00  -8389.0842948      0.4628830
 82.50  -8429.2217957      0.4631484
 83.00  -8434.3954182      0.4653615
 83.50  -8480.3488437      0.4657372
 84.00  -8452.3623020      0.4667400
 84.50  -8534.3997863      0.4663000
 85.00  -8570.8187763      0.4672690
 85.50  -8588.5715536      0.4690078
 86.00  -8602.5758119      0.4688685
 86.50  -8678.1875964      0.4707095
 87.00  -8698.6052074      0.4704613
 87.50  -8686.6526205      0.4698361
 88.00  -8730.9041447      0.4713130
 88.50  -8799.7456389      0.4743912
 89.00  -8805.6230165      0.4733873
 89.50  -8796.3843682      0.4752824
 90.00  -8853.5500227      0.4750341
 90.50  -8861.6208318      0.4725898
 91.00  -8875.3215070      0.4759950
 91.50  -8929.3818901      0.4791142
 92.00  -8965.4711490      0.4765159
 92.50  -9028.5141231      0.4786354
 93.00  -9038.2286577      0.4786685
 93.50  -9003.0450424      0.4793434
 94.00  -9048.7025273      0.4820156
 94.50  -9077.1695698      0.4813198
 95.00  -9171.8113963      0.4823105
 95.50  -9124.9832302      0.4835695
 96.00  -9209.7652439      0.4840411
 96.50  -9256.8435730      0.4847826
 97.00  -9182.7608901      0.4841199
 97.50  -9306.2117676      0.4837302
 98.00  -9293.5627993      0.4879764
 98.50  -9321.4853351      0.4900917
 99.00  -9347.7086284      0.4885336
 99.50  -9406.4478422      0.4891536
100.00  -9349.0561013      0.4897139
100.50  -9415.9599430      0.4903978
101.00  -9485.9873235      0.4925420
101.50  -9515.8221217      0.4912393
102.00  -9474.5680683      0.4941377
102.50  -9554.3263380      0.4948469
103.00  -9512.5090158      0.4954632
103.50  -9578.6287800      0.4969043
104.00  -9588.3351629      0.4966208
104.50  -9654.4814389      0.4955775
105.00  -9710.6424089      0.4962268
105.50  -9613.7768920      0.4995809
106.00  -9727.7979179      0.5002639
106.50  -9741.0227076      0.5017043
107.00  -9822.3211790      0.5005267
107.50  -9723.9730824      0.5027177
108.00  -9850.6784126      0.5040463
108.50  -9867.9194154      0.5042160
109.00  -9874.6328693      0.5051908
109.50  -9898.7325762      0.5072525
110.00  -9998.2306784      0.5069636
110.50 -10023.2677092      0.5078880
111.00 -10048.7318892      0.5066415
111.50 -10063.3840881      0.5070530
112.00 -10079.4533887      0.5091730
112.50 -10074.2442316      0.5121261
113.00 -10153.8807346      0.5106214
113.50 -10156.0000012      0.5149420
114.00 -10191.8540623      0.5146410
114.50 -10204.6572297      0.5133065
115.00 -10237.3264699      0.5135696
115.50 -10261.6859114      0.5165699
116.00 -10329.0718110      0.5151644
116.50 -10313.2872611      0.5179348
117.00 -10290.3407576      0.5186783
117.50 -10388.0397962      0.5189859
118.00 -10427.4063049      0.5210020
118.50 -10451.5317836      0.5191497
119.00 -10458.9857311      0.5226025
119.50 -10517.4565140      0.5246105
120.00 -10559.4198818      0.5226369
120.50 -10580.6849501      0.5238396
121.00 -10606.2748946      0.5274625
121.50 -10649.4871058      0.5257741
122.00 -10641.0021963      0.5264474
122.50 -10690.6757593      0.5282419
123.00 -10749.3798403      0.5253226
123.50 -10783.3331768      0.5292614
124.00 -10750.5209608      0.5311064
124.50 -10810.9947419      0.5293535
125.00 -10838.9729172      0.5308063
125.50 -10838.3561641      0.5338387
126.00 -10838.6339935      0.5328053
126.50 -10895.5455712      0.5343776
127.00 -10885.2148751      0.5336822
127.50 -10975.1571893      0.5373568
128.00 -10991.2387834      0.5388057
128.50 -10980.3071856      0.5370176
129.00 -11029.5642258      0.5415493
129.50 -11074.3735514      0.5432650
130.00 -11033.6228800      0.5421271
130.50 -11129.1451047      0.5436736
131.00 -11166.2256882      0.5447440
131.50 -11215.2250450      0.5465012
132.00 -11156.5624460      0.5452370
132.50 -11217.9416984      0.5467157
133.00 -11248.6469374      0.5462418
133.50 -11293.3336853      0.5478724
134.00 -11290.1254522      0.5519965
134.50 -11354.2780462      0.5530101
135.00 -11362.5545585      0.5511160
135.50 -11337.6897590      0.5528079
136.00 -11459.4415436      0.5546005
136.50 -11417.4514947      0.5523497
137.00 -11513.9553901      0.5575665
137.50 -11503.8496650      0.5543391
138.00 -11583.5100879      0.5571679
138.50 -11596.2412339      0.5600346
139.00 -11627.4507787      0.5568728
139.50 -11633.8595406      0.5591031
140.00 -11618.4263233      0.5601971
140.50 -11765.7014189      0.5636595
141.00 -11683.4605225      0.5639411
141.50 -11765.0496774      0.5631151
142.00 -11794.7963145      0.5646554
142.50 -11808.4204463      0.5658644
143.00 -11798.1004463      0.5673429
143.50 -11837.8344675      0.5722888
144.00 -11869.9663075      0.5675608
144.50 -11923.3642062      0.5710062
145.00 -11941.9798963      0.5710071
145.50 -11988.4916628      0.5742459
146.00 -12028.8440988      0.5730579
146.50 -12090.2585905      0.5748956
147.00 -12052.3074379      0.5716324
147.50 -12031.3688230      0.5745157
148.00 -12075.6181220      0.5722276
148.50 -12166.9779049      0.5769596
149.00 -12176.4516682      0.5787155
149.50 -12145.8258458      0.5831320
